id,title_fa,title_en,code,parent_id
8666,کلید و پریز,کلید و پریز,switches-and-sockets,10657
8669,لوازم کاشت ناخن,مواد کاشت ناخن,nail-material,6465
8670,ملیله کاری,ملیله کاری,filigree,8017
8672,تار,تار,tar,10630
8673,لوازم ترمز,لوازم ترمز,brake-accessories,11007
8674,لوازم بیرونی خودرو,لوازم بیرونی خودرو,external-accessories,11006
8675,پکیج شوفاژ دیواری گازسوز,پکیج شوفاژ دیواری گازسوز,wall-hung-combination-boiler,5855
8676,روینگ,روینگ,rowing-machine,11141
8677,دیوارپوش ساختمان,دیوارپوش ساختمان,stone-wall,6456
8682,استپر,استپر,stepper,11141
8683,پیجر و سیستم نوبت دهی,سیستم نوبت دهی,queue-management-system,8661
8686,نگهدارنده و جای دستمال کاغذی,نگهدارنده و جای دستمال کاغذی,tissue-holder,6254
8687,فیجت و اسپینر,فیجت و اسپینر,fidget-and-spinner,6056
8689,لوازم جانبی کارواش,لوازم جانبی کارواش,carwash-accessories,8111
8692,باغلاما,باغلاما,baglama,10630
8693,پرچم,پرچم,flag,6466
8694,باتری UPS,باتری UPS,ups-battery,21
8695,قانون,قانون,qanun,10630
8696,پرینتر کارت,پرینتر کارت,card-printer,5
8697,لوازم جانبی موتورسیکلت,لوازم جانبی موتور سیکلت,motorbike-accessory-parts,10688
8698,کلاه کاسکت,کلاه کاسکت,motorcycle-helmets,9270
8699,لود بالانسر,لود بالانسر,load-balancer,21
8700,تجهیزات مدرن اداری,تجهیزات مدرن اداری,office-modern-accessories,5
8701,سورتمه برفی,سورتمه برفی,snow-sled,8417
8703,پری آمپلی‌فایر,پری آمپلی‌فایر,pre-amplifier,8171
8704,پچ پنل,پچ پنل,patch-panel,21
8706,صفحه کلید دستگاه های خودپرداز,صفحه کلید دستگاه های خودپرداز,atm-keypad,6062
8707,PBX,PBX,pbx,8708
8708,تجهیزات ارتباطات سازمانی,تجهیزات ارتباطات سازمانی,voip-equipments,21
8710,گیت وی,گیت وی,gateway,8708
8711,کارت و ماژول,کارت و ماژول,card-and-module,8708
8712,موکت,موکت,carpeting,6936
8716,اگزوز,سر اگزوز,exhaust-tip,8269
8717,نهال و گیاهان آپارتمانی,نهال و گیاهان آپارتمانی,house-plants,10102
8718,کابل و سیم,کابل و سیم,cables-wires,10657
8719,حیوانات خانگی,لوازم حیوانات خانگی,pet-supplies1,8428
8720,تشویقی سگ,غذا و مکمل حیوانات,pet-food-and-nutritional-supplement,11095
8721,بهداشت، مراقبت و نگهداری حیوانات,بهداشت، مراقبت و نگهداری حیوانات,health-and-care,8719
8722,آموزش، سرگرمی و اکسسوری حیوانات,آموزش، سرگرمی و اکسسوری حیوانات,training-entertainments-and-accessories,8719
8723,لانه و قفس نگهداری حیوانات,قفس و باکس نگهداری حیوانات,cage-and-box,8719
8725,تابلوی LED,تابلوی LED,led-system-board,8661
8726,ملزومات بافتنی,ملزومات بافتنی,knitting-accessories,6466
8728,پروژکتور و چراغ فضای باز,پروژکتور و چراغ فضای باز,outdoor-lights,10658
8729,آبگرمکن,آبگرمکن,water-heater,5855
8732,افکت گیتار,افکت گیتار,guitar-effect,6425
8733,جالباسی,آویز لباس,coat-hanger,10649
8734,گلخانه,گل‌خانه,greenhouse,6075
8736,دزدگیر اماکن,دزدگیر اماکن,security-alarm,8099
8738,ملزومات فرش,ملزومات فرش,carpet-accessories,10635
8739,ملزومات باربری,ملزومات باربری,motorbike-box,8697
8741,رطوبت‌ گیر,رطوبت‌ گیر,dehumidifier,8573
8742,کنسول,کنسول,console,10648
8743,تجهیزات صنعتی و انبارداری,انبارداری و صنعتی,industrial-tools,8450
8744,لیفتراک,لیفتراک,forklift,10700
8745,ریبون پرینتر سوزنی,ریبون پرینتر سوزنی,ribbon-printer,1341
8747,برش دهنده‌ی کاغذ,برش دهنده‌ی کاغذ,shreder,5
8748,سایر لوازم اداری,سایر لوازم اداری,other-office-accessories,8275
8749,مد و پوشاک,مد و پوشاک,apparel,0
8752,مردانه,مردانه,mens-apparel,8749
8753,زنانه,Women Clothing,womens-apparel,8749
8754,بچگانه,بچگانه,kids-apparel,8749
8792,لوازم مصرفی موتورسیکلت,لوازم مصرفی موتور سیکلت,motorbike-consumable-parts,10688
8793,لوازم یدکی موتورسیکلت,لوازم یدکی موتور سیکلت,motorbike-spare-parts,10688
8794,لنت ترمز موتورسیکلت,لنت ترمز موتورسیکلت,motorbike-brake-pad,8792
8800,قفل موتور سیکلت,قفل موتور سیکلت,motorbike-lock,10706
8801,دستکش موتورسیکلت,دستکش موتورسیکلت,motorbike-gloves,9270
8802,دزدگیر موتورسیکلت,دزدگیر موتورسیکلت,motorbike-security-system,10706
8812,میکرومتر,میکرومتر,micrometer,6073
8813,ساعت اندیکاتور,ساعت اندیکاتور,test-indicator,6073
8815,بخارشوی صنعتی,بخارشوی صنعتی,industrial-steam-cleaner,10694
8817,کارت دعوت,کارت دعوت,invitation-card,6573
8819,وان و جکوزی,وان و جکوزی,bathtub-and-jacuzzi,10654
8823,جک پالت و استاکر,جک پالت و استاکر,hand-palet-trucks,10700
8824,بشکه بر,بشکه بر,drum-pickers,10700
8825,اسکیت آسان‌بر,اسکیت,skit,10700
8829,میز هیدرولیک بالابر,میز هیدرولیک بالابر,hydraulic-lifting-table,10700
8850,فلاش تانک,فلاش تانک,flush-toilet,10656
8852,ویدئو وال,ویدئو وال,video-wall,5
8895,کالای خوراکی و اساسی,کالاهای سوپرمارکتی,food-beverage,0
8896,کنسرو و غذای آماده,کنسرو و غذای آماده,ready-made-canned-food,8895
8897,خشکبار و شیرینی,خشکبار و شیرینی,dried-fruit-nuts,8895
8898,تنقلات,تنقلات,snacks,8895
8899,کالاهای اساسی و خواربار,کالاهای اساسی و خواربار,groceries,8895
8900,قند,قند,sugar-cube,10800
8901,شکر سفید,شکر سفید,white-sugar,10769
8902,برنج ایرانی,برنج ایرانی,iranian-rice,10840
8903,لوبیا,لوبیا,beans,10766
8904,روغن مایع آفتابگردان,روغن مایع آفتابگردان,liquid-sunflower-oil,10830
8905,کمپوت,کمپوت,canned-food,8896
8906,غذای نیمه آماده,غذای نیمه آماده,ready-made-food,8896
8907,نوشیدنی‌های سرد,نوشیدنی‌های سرد,beverages,8895
8908,بیسکویت و ویفر,بیسکویت و ویفر,biscuits-wafers,8898
8909,تافی و آبنبات,تافی و آبنبات,chocolate,8898
8910,ماکارونی، اسپاگتی و فتوچینی,ماکارونی، اسپاگتی و فتوچینی,spaghetti-pasta,10818
8911,سس مایونز,سس مایونز,mayonnaise-sauce,10580
8912,آجیل عید نوروز,آجیل شب یلدا,dried-fruit-nut,10843
8913,سایر قهوه‌های فوری,Instant Coffee,other-instant-coffee,10911
8914,چای سیاه,Tea,black-tea,10894
8915,صبحانه,صبحانه,breakfast,8895
8916,مربا,کره، مربا و عسل,jams-butter,8915
8923,پفک و اسنک,پفک و اسنک,cheese-puffs,8898
8925,چیپس و پاپ کورن,چیپس و پاپ کورن,chips,8898
8926,حلوا شکری و حلوا ارده,حلوا شکری و حلوا ارده,halvaardeh-sesame,10791
8927,پاستیل,Gummi Candy,gummi-candy,8898
8928,مغز آجیل و تخمه,تخمه و مغز طمع‌دار,nuts-trail-mix,8898
8929,رب و کنسرو گوجه فرنگی,رب و کنسرو گوجه فرنگی,tomato-paste,10768
8934,منبت کاری,منبت کاری,wood-carving,6822
8935,تجهیزات کاهنده مصرف آب,تجهیزات کاهنده مصرف آب,reducer-water,8337
8936,ملزومات پرده,ملزومات پرده,curtain-accessories,10651
8937,آبمیوه,آبمیوه,fruit-juice,10874
8938,لواشک، برگه و آلوچه,لواشک، برگه و آلوچه,fruit-rolls,8898
8939,سایر غلات صبحانه,سایر غلات صبحانه,breakfast-cereals,10805
8940,آبلیمو,آبلیمو,liquid-seasonings,10577
8941,انواع آرد,انواع آرد,flour,10772
8942,زردچوبه,زردچوبه,easoning,10579
8943,زعفران,زعفران,saffron,10578
8944,پودر جوانه,پودر جوانه,dried-food,10581
8946,کمانچه,کمانچه,kamancheh,10630
8947,آب معدنی,آب معدنی,mineral-water,10854
8948,شکلات صبحانه و کرم بیسکویت,شکلات صبحانه,breakfast-chocolates,8915
8990,حمام آلتراسونیک,حمام آلتراسونیک,ultrasonic-bath,5702
8991,آدامس,آدامس,chewing-gum-breath-fresheners,8898
8992,سی ان سی و ماشین تراش,سی ان سی و ماشین تراش,cnc,10691
8993,کیک و کلوچه,کیک و کلوچه,cookies,8898
8994,ژله,ژله,jelly,10859
8996,چرخ خیاطی دستی و ملزومات خیاطی,ملزومات خیاطی,sewing-accessories,10095
9001,پوشش کف و سقف,پوشش کف و سقف,roof-ground-coating,6456
9004,تجهیزات تعمیرگاهی,تجهیزات تعمیرگاهی,fixing-tools,8356
9005,لوازم یدکی خانگی,لوازم یدکی خانگی,home-electric-accessories,5753
9007,لوازم یدکی ابزار برقی,لوازم یدکی ابزار برقی,tools-electric-accessories,8111
9010,در ورودی,در ورودی,door,8099
9011,هشدار دهنده زلزله,هشدار دهنده زلزله,earthquake-alarm,8099
9012,در باز کن,درب باز کن,door-open,8099
9013,مبدل حرارتی,مبدل حرارتی,heat-exchanger,5855
9014,محصولات مذهبی,محصولات مذهبی,religious-products,8
9015,سجاده و جانماز,جانماز,prayer-rug,9014
9016,ورزش های نشانه‌ روی,ورزش های نشانه‌ گیری,targeting-sports,6089
9017,کمان,کمان,bow,10672
9018,لوازم جانبی کمان,لوازم جانبی کمان,bow-accessories,10672
9019,مصالح ساختمانی,مصالح ساختمانی,building-materials,10699
9020,لوله بازکن,لوله بازکن,pipe-opener,8337
9068,کف شور,کف شور,floor-drain,8337
9082,فرش پوست,فرش پوست,skin-rug,10633
9083,لوازم ماهیگیری,لوازم ماهیگیری,fishing-equipment,6020
9092,روغن های صنعتی,روغن های صنعتی,industrial-oils,8743
9093,عرقیات گیاهی,سایر عرقیات,extracts,10871
9094,لاستیک موتورسیکلت,لاستیک موتورسیکلت,motorbike-tire,8792
9095,اینورتر صنعتی,اینورتر صنعتی,industrial-inverter,8743
9096,قطعات الکترونیکی,قطعات الکترونیکی,electronic-component,6071
9189,UTM و فایروال,UTM و فایروال,utm-and-firewall,21
9190,نی,نی,ney,6562
9192,سینی کاغذ,سینی کاغذ,paper-tray,1341
9194,لوله و اتصالات,لوله و اتصالات,pipe-and-extensions,8337
9204,کیوسک و استند لمسی,کیوسک و استند لمسی,touch-stand,8661
9208,لبنیات,Diary,dairy,8895
9209,شیر کم چرب,شیر کم چرب,low-fat-milk,10602
9210,ترشی,ترشی,salted-marzipan,10775
9211,نان,Bread,bread,8899
9212,شیرینی,Sweets,sweets,8897
9213,کره گیاهی,Vegetable Butter,vegetable-butter,10606
9214,خامه ساده,خامه ساده,simple-cream,10598
9215,دوغ بدون گاز,دوغ بدون گاز,non-carbonated-dough,10600
9216,ماست کم چرب,ماست کم چرب,low-fat-yogurt,10608
9217,کشک,Whey,whey,9208
9218,مواد پروتئینی و تخم مرغ,مواد پروتئینی و تخم مرغ,protein-foods,8895
9219,گوشت گاو و گوساله و شتر,Beaf,beaf,9218
9220,گوشت مرغ,Chicken,chicken,9218
9221,تخم مرغ,Eggs,eggs,11026
9222,ماهی,Fish,fish,9218
9223,سوسیس و کالباس,Sausages,sausages,9218
9224,گوشت گوسفند,Sheep Meat,sheep-meat,9218
9225,دستمال مرطوب کودک,Baby Wet Wipes,babywetwipes,10680
9226,تشک، زیرانداز و میز تعویض پوشک کودک,Baby Changing Mat,babychangingmat,10680
9227,شمش طلا,Bullion,bullion,11135
9229,میوه و سبزیجات,Fruits and Vegetables,fruits-and-vegetables,8895
9230,میوه,Fruits,fruits,9229
9231,سبزیجات,Vegetables,vegetables,9229
9232,فن کویل,Fan_coil_unit,fan-coil-unit,10699
9233,پنیر صبحانه,پنیر صبحانه,breakfast-cheese,10594
9234,لوازم جانبی دستگاه کپی,Coppier Accessory,coppier-accessory,5
9235,ریسوگراف,Risograph,risograph,9234
9236,لیزر,Lazer,lazer,9234
9237,لوازم جانبی اصلاح,Shaving accessories,shaving-accessories,6520
9238,غذای آماده یخچالی و منجمد,غذای آماده منجمد,frozen-ready-meals,10612
9239,زیتون هسته دار,olive,olive,10783
9240,کنسرو ماهی,Tuna fish,tuna-fish,8896
9241,عسل,Honey,honey,8915
9242,ذخیره سازی مبتنی بر نوار,Tape-based storage,tape-based-storage,22
9243,سایه بان,Canopy,canopy,11108
9244,روغن موتور سیکلت,Motorbike Oil,motorbike-oil-h,8792
